BlockHeight,UnixTimestamp,TxnFee(ETH),TxnFee (Binary),Status (Tags),Block Generation Rate,Stake Reward,Coin Stake,Stake Distribution Rate,Txnsize,Coin Days,Coin Age,Block Density (%),Block Score,Coin Day Weight,Node Label
15450240,1661999151,0.539296966,1,1,1,1,32,800,10,3,96,1040,2903,60,1
15450240,1661999151,0.539296966,1,1,1,1,37,925,47,1,37,1589,3339,60,1
15450240,1661999151,0.539296966,1,1,1,1,62,1550,20,1,62,769,3916,30,1
15450240,1661999151,0.539296966,1,1,1,1,80,2000,48,1,80,1780,2691,60,1
15450240,1661999151,0.539296966,1,1,1,1,67,1675,46,3,201,1038,4854,60,1
15450240,1661999151,0.539296966,1,1,1,1,91,2275,48,3,273,4242,4258,60,1
15450240,1661999151,0.539296966,1,1,1,1,63,1575,29,1,63,1302,3886,30,1
15450240,1661999151,0.539296966,1,1,1,1,73,1825,10,1,73,1941,4101,60,1
15450240,1661999151,0.539296966,1,1,1,1,41,1025,5,1,41,1054,4112,60,1
15450240,1661999151,0.539296966,1,1,1,1,97,2425,20,1,97,2281,3699,0,1
15450240,1661999151,0.539296966,1,1,1,1,43,1075,31,1,43,2027,3859,30,1
15450240,1661999151,0.539296966,1,1,1,1,30,750,9,2,60,1935,3677,60,1
15450240,1661999151,0.539296966,1,1,1,1,86,2150,39,1,86,2053,3549,30,1
15450240,1661999151,0.539296966,1,1,1,1,34,850,7,1,34,2049,2466,60,1
15450240,1661999151,0.539296966,1,1,1,1,35,875,55,1,35,1267,3829,60,1
15450240,1661999151,0.539296966,1,1,1,1,62,1550,114,1,62,1399,1714,60,1
15450240,1661999151,0.539296966,1,1,1,1,30,750,34,3,90,994,2723,60,1
15450240,1661999151,0.539296966,1,1,1,1,38,950,33,1,38,1078,3971,60,1
15450240,1661999151,0.661023996,1,1,1,1,189,1725,27,1,189,1533,1255,60,1
15450240,1661999151,0.539296966,1,1,1,1,65,1625,47,2,130,1386,2350,0,1
15450240,1661999151,0.539296966,1,1,1,1,55,1375,59,3,165,1612,4973,60,1
15450240,1661999151,0.539296966,1,1,1,1,30,750,38,1,30,1249,4244,30,1
15450240,1661999151,0.539296966,1,1,1,1,84,2100,49,1,84,2551,3710,60,1
15450240,1661999151,0.539296966,1,1,1,1,95,2375,17,1,95,1083,3866,60,1
15450240,1661999151,0.539296966,1,1,1,1,96,2400,63,1,96,1311,2555,60,1
15450240,1661999151,0.539296966,1,1,1,1,40,1000,19,3,120,1243,3623,60,1
15450240,1661999151,0.539296966,1,1,1,1,30,750,35,3,90,998,2723,60,1
15450240,1661999151,0.539296966,1,1,1,1,69,1725,2,1,69,1044,3931,30,1
15450240,1661999151,0.539296966,1,1,1,1,37,925,19,1,37,2028,7242,30,1
15450240,1661999151,0.539296966,1,1,1,1,69,1725,38,1,69,942,2222,60,1
15450240,1661999151,0.539296966,1,1,1,1,61,1525,49,1,61,563,3960,60,1
15450240,1661999151,0.539296966,1,1,1,1,30,750,39,3,90,995,2723,60,1
15450240,1661999151,0.539296966,1,1,1,1,94,2350,37,1,94,928,3809,60,1
15450240,1661999151,0.539296966,1,1,1,1,117,2925,32,1,117,279,3500,60,1
15450240,1661999151,0.539296966,1,1,1,1,75,1875,61,2,150,790,2386,0,1
15450240,1661999151,0.539296966,1,1,1,1,38,950,35,3,114,1199,3443,60,1
15450240,1661999151,0.539296966,1,1,1,1,32,800,28,3,96,1046,2903,60,1
15450240,1661999151,0.539296966,1,1,1,1,32,800,62,3,96,1042,2903,60,1
15450240,1661999151,0.539296966,1,1,1,1,64,1600,4,1,64,1943,2231,60,1
15450240,1661999151,0.539296966,1,1,1,1,55,1375,26,1,55,800,3613,30,1
15450240,1661999151,0.539296966,1,1,1,1,100,2500,65,1,100,2551,3045,60,1
15450240,1661999151,0.539296966,1,1,1,1,42,1050,52,1,42,2893,3512,60,1
15450240,1661999151,0.539296966,1,1,1,1,41,1025,12,1,41,289,2355,60,1
15450240,1661999151,0.539296966,1,1,1,1,83,2075,38,1,83,1094,5430,30,1
15450240,1661999151,0.539296966,1,1,1,1,32,800,40,3,96,1041,2903,60,1
15450240,1661999151,0.539296966,1,1,1,1,47,1175,58,1,47,806,2785,30,1
15450240,1661999151,0.539296966,1,1,1,1,35,875,29,3,105,1111,3173,60,1
15450240,1661999151,0.539296966,1,1,1,1,30,750,34,3,90,988,2723,60,1
15450240,1661999151,0.539296966,1,1,1,1,30,750,68,1,30,1799,3238,30,1
15450240,1661999151,0.539296966,1,1,1,1,70,1750,21,1,70,1307,3521,30,1
15450240,1661999151,0.539296966,1,1,1,1,92,2300,37,1,92,1688,2322,60,1
15450240,1661999151,0.539296966,1,1,1,1,121,3025,30,1,121,456,3740,60,1
15450240,1661999151,0.539296966,1,1,1,1,32,800,57,2,64,1050,1942,30,1
15450240,1661999151,0.539296966,1,1,1,1,38,950,58,1,38,925,3767,60,1
15450240,1661999151,0.539296966,1,1,1,1,75,1875,8,2,150,1163,1654,0,1
15450240,1661999151,0.539296966,1,1,1,1,30,750,57,2,60,1001,1942,30,1
15450240,1661999151,0.539296966,1,1,1,1,75,1875,20,1,75,850,4131,30,1
15450240,1661999151,0.539296966,1,1,1,1,54,1350,69,1,54,1319,3700,60,1
15450240,1661999151,0.539296966,1,1,1,1,54,1350,58,1,54,2181,3515,60,1
15450240,1661999151,0.539296966,1,1,1,1,47,1175,6,1,47,2559,1584,60,1
15450240,1661999151,0.539296966,1,1,1,1,74,1850,47,1,74,1064,4154,60,1
15450240,1661999151,0.539296966,1,1,1,1,34,850,42,1,34,1931,5403,60,1
15450240,1661999151,0.539296966,1,1,1,1,76,1900,44,3,228,1209,2050,60,1
15450240,1661999151,0.539296966,1,1,1,1,62,1550,48,3,186,428,4297,60,1
15450240,1661999151,0.539296966,1,1,1,1,52,1300,35,1,52,830,4204,60,1
15450240,1661999151,0.539296966,1,1,1,1,145,3625,84,1,145,1255,2968,60,1
15450240,1661999151,0.539296966,1,1,1,1,56,1400,52,1,56,797,3571,0,1
15450240,1661999151,0.539296966,1,1,1,1,56,1400,68,1,56,1232,5238,60,1
15450240,1661999151,0.539296966,1,1,1,1,95,2375,69,1,95,1804,4153,60,1
15450240,1661999151,0.539296966,1,1,1,1,31,775,53,1,31,1310,2154,60,1
15450240,1661999151,0.539296966,1,1,1,1,64,1600,70,1,64,1044,5430,60,1
15450240,1661999151,0.539296966,1,1,1,1,30,750,67,1,30,2175,4528,60,1
10900360,1600619818,0,0,0,0,0,32,800,29,3,96,1035,2903,60,0
10900284,1600618890,0,0,0,0,0,30,750,50,3,90,984,2723,60,0
10900269,1600618616,0,0,0,0,0,30,750,59,3,90,983,2723,60,0
5562795,1525558264,0.001092,1,0,0,1,32,800,28,3,96,1032,2903,60,0
5562779,1525557993,0.001092,1,0,0,1,50,1250,48,3,150,1481,4523,60,0
5562763,1525557699,0.001092,1,0,0,1,45,1125,53,3,135,1355,4073,60,0
5562716,1525556942,0.001092,1,0,0,1,40,1000,22,2,80,1229,2422,30,0
5562709,1525556841,0.001092,1,0,0,1,35,875,17,3,105,1103,3173,60,0
5562702,1525556755,0.001092,1,0,0,1,32,800,15,3,96,1027,2903,60,0
5562588,1525555151,0.001092,1,0,0,1,30,750,7,3,90,975,2723,60,0
5562567,1525554773,0.001092,1,0,0,1,32,800,64,3,96,1025,2903,60,0
5562501,1525553782,0.001092,1,0,0,1,40,1000,33,3,120,1224,3623,60,0
5562487,1525553574,0.001092,1,0,0,1,32,800,39,3,96,1023,2903,60,0
5562474,1525553405,0.001092,1,0,0,1,40,1000,5,2,80,1221,2422,30,0
5562454,1525553071,0.001092,1,0,0,1,32,800,27,3,96,1021,2903,60,0
5562086,1525547543,0.001092,1,0,0,1,59,1475,35,3,177,1695,5333,60,0
5562021,1525546576,0.000861,1,0,0,1,70,1750,31,1,70,1968,2120,0,0
5554504,1525432128,0.000861,1,0,0,1,32,800,30,3,96,1018,2903,60,0
5534740,1525130659,0.000861,1,0,0,1,67,1675,60,1,67,1887,2026,0,0
5527383,1525020300,0.000861,1,0,0,1,37,925,18,3,111,1141,3353,60,0
5527290,1525019039,0.000861,1,0,0,1,40,1000,29,2,80,1215,2422,30,0
5527046,1525015254,0.000861,1,0,0,1,30,750,42,3,90,964,2723,60,0
5527020,1525014886,0.000861,1,0,0,1,32,800,32,3,96,1013,2903,60,0
5526604,1525008395,0.00279512,1,0,0,1,44,1100,43,2,88,1312,2662,30,0
5526603,1525008357,0.00279924,1,0,0,1,65,1625,48,1,65,1831,1966,0,0
5526574,1525007918,0.000298872,1,0,0,1,60,1500,2,1,60,1709,1820,0,0
5526552,1525007585,0.001107006,1,0,0,1,32,800,39,3,96,1009,2903,60,0
5526550,1525007556,0.001684802,1,0,0,1,55,1375,23,2,110,1583,3322,30,0
5526542,1525007366,0.000861,1,0,0,1,45,1125,57,3,135,1332,4073,60,0
5526506,1525006701,0.001526881,1,0,0,1,32,800,57,3,96,1006,2903,60,0
5526477,1525006313,0.0017708,1,0,0,1,30,750,45,3,90,955,2723,60,0
5526474,1525006277,0.00183836,1,0,0,1,30,750,36,3,90,953,2723,60,0
5526460,1525006063,0.000861,1,0,0,1,30,750,51,3,90,953,2723,60,0
5526447,1525005752,0.000861,1,0,0,1,32,800,63,3,96,1002,2903,60,0
5526435,1525005616,0.000861,1,0,0,1,32,800,49,3,96,1001,2903,60,0
5526390,1525004953,0.000092112,1,0,0,1,94,2350,7,1,94,2545,28216,0,0
5526315,1525003753,0.000888224,1,0,0,1,59,1475,43,2,118,1673,3562,30,0
5526223,1525002562,0.00127515,1,0,0,1,40,1000,43,2,80,1198,2422,30,0
5526221,1525002544,0.00137649,1,0,0,1,73,1825,43,1,73,2020,2210,0,0
5526132,1525001377,0.000861,1,0,0,1,76,1900,27,1,76,2091,2296,0,0
5526021,1524999881,0.000861,1,0,0,1,55,1375,33,2,110,1570,3322,30,0
5525939,1524998684,0.00104448,1,0,0,1,43,1075,70,2,86,1268,2602,30,0
5525935,1524998621,0.001096896,1,0,0,1,55,1375,9,2,110,1568,3322,30,0
5525914,1524998394,0.000861,1,0,0,1,76,1900,23,1,76,2091,2300,0,0
5525880,1524997959,0.000861,1,0,0,1,32,800,3,2,64,990,1942,30,0
5525864,1524997752,0.000861,1,0,0,1,30,750,33,2,60,939,1822,30,0
5525856,1524997563,0.000861,1,0,0,1,30,750,23,2,60,939,1822,30,0
5521782,1524937348,0.000433736,1,0,0,1,30,750,35,2,60,938,1822,30,0
5521759,1524936989,0.000216484,1,0,0,1,32,800,28,3,96,987,2903,60,0
5521754,1524936840,0.000182704,1,0,0,1,32,800,49,3,96,986,2903,60,0
5521738,1524936540,0.00025734,1,0,0,1,90,2250,38,1,90,2434,2720,0,0
5521737,1524936535,0.000279668,1,0,0,1,75,1875,32,1,75,2054,2266,0,0
5521689,1524935811,0.000861,1,0,0,1,59,1475,49,2,118,1658,3562,30,0
5521609,1524934450,0.000861,1,0,0,1,50,1250,31,2,100,1432,3022,30,0
5521596,1524934256,0.000861,1,0,0,1,48,1200,48,2,96,1381,2902,30,0
5521574,1524933890,0.000861,1,0,0,1,55,1375,61,1,55,1555,1671,0,0
5521548,1524933366,0.000861,1,0,0,1,90,2250,65,1,90,2424,2716,0,0
5521524,1524933111,0.000861,1,0,0,1,37,925,57,2,74,1103,2242,30,0
5520735,1524921145,0.000861,1,0,0,1,54,1350,22,2,108,1526,3262,30,0
5505504,1524693346,0.000861,1,0,0,1,30,750,39,2,60,925,1822,30,0
5505485,1524692974,0.000105,1,0,0,1,30,750,15,2,60,925,1822,30,0
5505442,1524692250,0.001526881,1,0,0,1,30,750,41,2,60,924,1822,30,0
5505384,1524691473,0.001197,1,0,0,1,32,800,22,2,64,972,1942,30,0
5505193,1524688738,0.000861,1,0,0,1,32,800,13,2,64,972,1942,30,0
5505147,1524688104,0.001500846,1,0,0,1,55,1375,11,2,110,1546,3322,30,0
5505059,1524686565,0.000373224,1,0,0,1,45,1125,49,2,90,1295,2722,30,0
5505052,1524686434,0.000148852,1,0,0,1,55,1375,25,2,110,1544,3322,30,0
5505049,1524686391,0.000184304,1,0,0,1,45,1125,35,2,90,1293,2722,30,0
5505044,1524686254,0.000094204,1,0,0,1,40,1000,7,2,80,1167,2422,30,0
5505034,1524686102,0.000094204,1,0,0,1,32,800,26,3,96,966,2903,60,0
5505032,1524686077,0.000094204,1,0,0,1,30,750,18,3,90,915,2723,60,0
5504958,1524685026,0.00087046,1,0,0,1,30,750,64,3,90,914,2723,60,0
5504957,1524685021,0.00091222,1,0,0,1,57,1425,6,1,57,1588,1731,0,0
5504948,1524684871,0.00087314,1,0,0,1,80,2000,23,1,80,2161,2420,0,0
5504947,1524684868,0.0009135,1,0,0,1,38,950,58,2,76,1111,2302,30,0
5504899,1524684123,0.00085922,1,0,0,1,45,1125,58,2,90,1285,2722,30,0
5504898,1524684117,0.00091092,1,0,0,1,55,1375,46,1,55,1534,1671,0,0
5504878,1524683816,0.0009139,1,0,0,1,30,750,62,2,60,907,1822,30,0
5504878,1524683816,0.00086908,1,0,0,1,55,1375,54,1,55,1533,1671,0,0
5504856,1524683516,0.00169956,1,0,0,1,30,750,66,2,60,906,1822,30,0
5504855,1524683463,0.00182628,1,0,0,1,32,800,25,2,64,955,1942,30,0
5504843,1524683315,0.00131271,1,0,0,1,45,1125,22,2,90,1274,2717,30,0
5504842,1524683302,0.00137808,1,0,0,1,90,2250,64,1,90,2402,2720,0,0
5504837,1524683248,0.001197,1,0,0,1,40,1000,39,2,80,1152,2422,30,0
5504825,1524683085,0.000966,1,0,0,1,32,800,48,2,64,951,1942,30,0
5504815,1524682902,0.000861,1,0,0,1,55,1375,19,1,55,1525,1671,0,0
5504788,1524682447,0.000861,1,0,0,1,32,800,54,2,64,949,1942,30,0
5504785,1524682394,0.000966,1,0,0,1,34,850,46,2,68,998,2062,30,0
5504770,1524682101,0.001197,1,0,0,1,76,1900,15,1,76,2047,2301,0,0
5504767,1524682054,0.000861,1,0,0,1,45,1125,51,2,90,1271,2722,30,0
5504755,1524681897,0.000861,1,0,0,1,100,2500,67,1,100,2644,3021,0,0
5504747,1524681772,0.001197,1,0,0,0,55,1375,17,1,55,1519,1671,0,0
5504730,1524681496,0.000861,1,0,0,1,32,800,13,2,64,943,1942,30,0
5504714,1524681243,0.001197,1,0,0,1,30,750,26,2,60,892,1822,30,0
5504673,1524680689,0.000861,1,0,0,1,80,2000,4,1,80,2126,2406,0,0
5504663,1524680587,0.000966,1,0,0,1,50,1250,43,1,50,1390,1521,0,0
5504662,1524680577,0.001197,1,0,0,1,55,1375,37,2,110,1514,3322,30,0
5504649,1524680382,0.000861,1,0,0,1,55,1375,68,1,55,1512,1671,0,0
5504638,1524680205,0.000966,1,0,0,1,75,1875,57,1,75,2011,2271,0,0
5504621,1524679941,0.000861,1,0,0,1,60,1500,23,1,60,1635,1821,0,0
5504613,1524679795,0.000861,1,0,0,1,50,1250,30,1,50,1384,1521,0,0
5504611,1524679710,0.001197,1,0,0,1,50,1250,8,1,50,1383,1521,0,0
5504600,1524679485,0.001197,1,0,0,1,35,875,2,1,35,1007,1071,0,0
5504575,1524679131,0.001197,1,0,0,1,45,1125,36,1,45,1256,1371,0,0
5504499,1524678115,0.000861,1,0,0,1,90,2250,4,1,90,2365,2706,0,0
5504497,1524678071,0.001197,1,0,0,1,55,1375,69,1,55,1489,1656,0,0
5504486,1524677855,0.000861,1,0,0,1,50,1250,7,1,50,1363,1506,0,0
5504475,1524677634,0.001197,1,0,0,1,50,1250,64,1,50,1362,1506,0,0
5504459,1524677481,0.000861,1,0,0,1,45,1125,34,1,45,1236,1356,0,0
5504440,1524677062,0.001197,1,0,0,1,30,750,11,1,30,875,921,0,0
5504396,1524676249,0.000861,1,0,0,1,30,750,65,1,30,874,921,0,0
5504391,1524676168,0.001197,1,0,0,1,30,750,14,3,90,873,2723,60,0
5504353,1524675710,0.001197,1,0,0,1,35,875,43,1,35,997,1071,0,0
5504329,1524675366,0.000861,1,0,0,1,60,1500,34,1,60,1620,1821,0,0
5504296,1524674920,0.001197,1,0,0,1,75,1875,67,1,75,1979,2256,0,0
5504280,1524674714,0.000861,1,0,0,1,80,2000,15,2,160,2103,4807,30,0
5504274,1524674619,0.001197,1,0,0,1,55,1375,49,1,55,1492,1671,0,0
5504262,1524674429,0.000861,1,0,0,1,60,1500,16,1,60,1615,1821,0,0
5503742,1524666400,0.001197,1,0,0,1,60,1500,49,1,60,1614,1821,0,0
5503721,1524666005,0.000861,1,0,0,1,50,1250,7,1,50,1363,1521,0,0
5500189,1524614328,0.000861,1,0,0,1,45,1125,47,1,45,1237,1371,0,0
5500164,1524613896,0.000861,1,0,0,1,50,1250,60,1,50,1346,1506,0,0
5500132,1524613351,0.000237475,1,0,0,1,60,1500,49,2,120,1595,3607,30,0
5500130,1524613329,0.000247445,1,0,0,1,90,2250,46,1,90,2344,2706,0,0
5500117,1524613126,0.000247075,1,0,0,1,70,1750,57,1,70,1843,2106,0,0
5500115,1524613116,0.00028983,1,0,0,1,35,875,43,1,35,967,1056,0,0
5500093,1524612737,0.000230475,1,0,0,1,45,1125,31,1,45,1231,1371,0,0
5500091,1524612704,0.000230705,1,0,0,1,35,875,57,2,70,980,2122,30,0
5500075,1524612353,0.0002154,1,0,0,1,30,750,61,1,30,853,921,0,0
5500073,1524612337,0.000230205,1,0,0,1,50,1250,15,1,50,1352,1521,0,0
5500055,1524612064,0.000213935,1,0,0,1,60,1500,19,1,60,1601,1821,0,0
5500053,1524612041,0.000228165,1,0,0,1,45,1125,6,1,45,1224,1371,0,0
5500051,1524611998,0.001197,1,0,0,1,39,975,43,1,39,1073,1191,0,0
5500039,1524611855,0.00183968,1,0,0,1,45,1125,56,1,45,1222,1371,0,0
5500037,1524611836,0.0018594,1,0,0,1,80,2000,55,1,80,2081,2406,0,0
5500031,1524611690,0.001197,1,0,0,1,75,1875,23,1,75,1955,2256,0,0
5500022,1524611588,0.000861,1,0,0,1,80,2000,23,1,80,2079,2406,0,0
5499985,1524610975,0.000861,1,0,0,1,50,1250,41,1,50,1343,1521,0,0
5499977,1524610888,0.000216675,1,0,0,1,30,750,29,1,30,842,921,0,0
5499974,1524610779,0.000231485,1,0,0,1,50,1250,33,1,50,1341,1521,0,0
5499956,1524610507,0.00056414,1,0,0,1,35,875,47,1,35,965,1071,0,0
5499954,1524610479,0.000255655,1,0,0,1,40,1000,5,1,40,1089,1221,0,0
5499948,1524610298,0.001197,1,0,0,1,80,2000,65,1,80,2072,2406,0,0
5499926,1524610053,0.001197,1,0,0,1,100,2500,42,1,100,2571,3006,0,0
5499920,1524609973,0.000861,1,0,0,1,70,1750,53,1,70,1820,2106,0,0
5499913,1524609809,0.00032011,1,0,0,1,80,2000,33,1,80,2066,2403,0,0
5499909,1524609735,0.00026422,1,0,0,1,80,2000,57,1,80,2066,2404,0,0
5499894,1524609474,0.000861,1,0,0,1,40,1000,61,1,40,1081,1221,0,0
5499881,1524609302,0.000966,1,0,0,1,35,875,7,1,35,955,1071,0,0
5499849,1524608938,0.001197,1,0,0,1,60,1500,33,1,60,1579,1821,0,0
5499846,1524608864,0.001197,1,0,0,1,30,750,70,2,60,828,1822,30,0
5499836,1524608733,0.001197,1,0,0,1,60,1500,42,2,120,1577,3622,30,0
5499830,1524608676,0.000861,1,0,0,1,50,1250,43,2,100,1326,3022,30,0
5499812,1524608418,0.001197,1,0,0,1,85,2125,46,2,170,2200,5122,30,0
5499810,1524608399,0.001197,1,0,0,1,80,2000,58,2,160,2074,4822,30,0
5499786,1524608198,0.001197,1,0,0,1,75,1875,56,1,75,1948,2271,0,0
5499774,1524608075,0.001197,1,0,0,1,60,1500,25,2,120,1572,3622,30,0
5499741,1524607577,0.001197,1,0,0,1,85,2125,70,2,170,2181,5107,30,0
5499723,1524607224,0.000861,1,0,0,1,50,1250,13,2,100,1320,3022,30,0
5499698,1524606767,0.001197,1,0,0,1,50,1250,26,3,150,1319,4523,60,0
5499625,1524605761,0.001197,1,0,0,1,35,875,70,1,35,942,1071,0,0
5499597,1524605353,0.001197,1,0,0,1,100,2500,63,1,100,2551,3006,0,0
5499568,1524604847,0.001197,1,0,0,1,85,2125,13,1,85,2175,2556,0,0
5499499,1524603942,0.001197,1,0,0,1,80,2000,16,1,80,2049,2406,0,0
5499494,1524603838,0.001197,1,0,0,1,65,1625,5,1,65,1688,1971,0,0
5499472,1524603459,0.001197,1,0,0,1,50,1250,3,1,50,1311,1521,0,0
5499367,1524601988,0.001197,1,0,0,1,50,1250,60,1,50,1310,1521,0,0
5499358,1524601866,0.001197,1,0,0,1,100,2500,2,1,100,2559,3021,0,0
5499297,1524600874,0.001197,1,0,0,1,50,1250,61,1,50,1308,1521,0,0
5499233,1524600150,0.001197,1,0,0,1,50,1250,33,1,50,1307,1521,0,0
5493256,1524510175,0.001197,1,0,0,1,30,750,50,1,30,806,921,0,0
5493230,1524509697,0.001197,1,0,0,1,100,2500,45,1,100,2537,3003,0,0
5488208,1524434388,0.000861,1,0,0,1,70,1750,29,1,70,1804,2121,0,0
5488076,1524432574,0.000861,1,0,0,1,80,2000,41,1,80,2053,2421,0,0
5484927,1524387426,0.0018982,1,0,0,1,50,1250,45,2,100,1302,3022,30,0
5484737,1524384257,0.0046621,1,0,0,1,100,2500,69,1,100,2551,3021,0,0
5484729,1524384189,0.0054057,1,0,0,1,30,750,33,2,60,800,1822,30,0
5484721,1524384040,0.0054089,1,0,0,1,70,1750,43,1,70,1799,2121,0,0
5484715,1524383947,0.0018621,1,0,0,1,50,1250,64,1,50,1298,1521,0,0
5484714,1524383923,0.00228375,1,0,0,1,30,750,66,1,30,797,921,0,0
5484699,1524383748,0.00117435,1,0,0,1,90,2250,64,1,90,2281,2706,0,0
5484698,1524383745,0.00117435,1,0,0,1,80,2000,61,1,80,2027,2403,0,0
5484664,1524383396,0.00117435,1,0,0,1,60,1500,12,1,60,1527,1804,0,0
5484618,1524382481,0.0039153,1,0,0,1,80,2000,63,1,80,2028,2406,0,0
5484615,1524382372,0.0022756,1,0,0,1,80,2000,39,1,80,2026,2406,0,0
5484615,1524382372,0.0018928,1,0,0,1,75,1875,53,1,75,1902,2256,0,0
5484609,1524382280,0.0046589,1,0,0,1,30,750,59,1,30,790,921,0,0
5484601,1524382152,0.0061525,1,0,0,1,45,1125,61,2,90,1163,2722,30,0
5484587,1524381955,0.0019289,1,0,0,1,30,750,40,2,60,787,1822,30,0
5484586,1524381948,0.00229475,1,0,0,1,50,1250,56,3,150,1286,4523,60,0
5484574,1524381768,0.0011514,1,0,0,1,50,1250,63,2,100,1285,3022,30,0
5484571,1524381720,0.00250565,1,0,0,1,50,1250,25,1,50,1283,1521,0,0
5484566,1524381513,0.0046685,1,0,0,0,35,875,66,1,35,907,1071,0,0
5484486,1524380398,0.00432968,1,0,0,1,30,750,3,1,30,781,921,0,0
5484460,1524380025,0.0015252,1,0,0,1,30,750,6,1,30,780,921,0,0
5484458,1524379991,0.00182536,1,0,0,1,100,2500,37,2,200,2529,6022,30,0
5475924,1524253867,0.001029,1,0,0,1,40,1000,25,2,80,1028,2422,30,0
5470874,1524177614,0.001029,1,0,0,1,30,300,26,1,30,327,921,0,0
5470689,1524175065,0.000861,1,0,0,1,37,925,57,3,111,950,3353,60,0
5470651,1524174594,0.001029,1,0,0,0,45,1125,50,1,45,1150,1371,0,0
5470636,1524174354,0.001029,1,0,0,1,50,1250,66,3,150,1274,4523,60,0
5468824,1524147689,0.00147,1,0,0,1,100,2500,53,2,200,2523,6022,30,0
5468684,1524145611,0.00147,1,0,0,1,30,750,2,2,60,772,1822,30,0
